image_id,filename,split,image_path,semantic_mask_path,overall_mask_path,width,height,total_objects,raw_width,raw_height,exif_orientation,camera_make,camera_model,datetime_original,raw_bytes,release_bytes,raw_sha256,release_sha256,overall_mask_pixels,union_mismatch_pixels,overlap_pixels,source_mask_ambiguous_pixels,brightness_mean,brightness_std,sharpness_laplacian_var,saturation_mean,green_immature_objects,green_immature_mask_path,green_immature_mask_pixels,green_immature_component_count,green_immature_coverage_percent,pale_pink_objects,pale_pink_mask_path,pale_pink_mask_pixels,pale_pink_component_count,pale_pink_coverage_percent,pink_turns_purple_objects,pink_turns_purple_mask_path,pink_turns_purple_mask_pixels,pink_turns_purple_component_count,pink_turns_purple_coverage_percent,fully_ripe_objects,fully_ripe_mask_path,fully_ripe_mask_pixels,fully_ripe_component_count,fully_ripe_coverage_percent,over_ripe_objects,over_ripe_mask_path,over_ripe_mask_pixels,over_ripe_component_count,over_ripe_coverage_percent
20260430_105805,20260430_105805.jpg,test,dataset/images/20260430_105805.jpg,dataset/masks_semantic/20260430_105805.png,dataset/masks_overall/20260430_105805.png,3000,4000,18,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:58:05,3634515,3616160,2333cf9715321de17b189c9ccbcfbcc16107e97a1a7cf6e9eda0d9bab6213684,6ec416fd70bda513f85b608f56877eef1597e1de49223b490262f20ef8687e21,488698,1,0,69202,103.20829010009766,43.822208404541016,661.5446166992188,136.69012451171875,12,dataset/masks_binary/green_immature/20260430_105805.png,275403,13,2.295025,3,dataset/masks_binary/pale_pink/20260430_105805.png,124035,3,1.033625,0,dataset/masks_binary/pink_turns_purple/20260430_105805.png,0,0,0.0,3,dataset/masks_binary/fully_ripe/20260430_105805.png,89261,3,0.7438416666666667,0,dataset/masks_binary/over_ripe/20260430_105805.png,0,0,0.0
20260430_105815,20260430_105815.jpg,train,dataset/images/20260430_105815.jpg,dataset/masks_semantic/20260430_105815.png,dataset/masks_overall/20260430_105815.png,3000,4000,19,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:58:15,3132949,3032072,bf57db96a1ed98b73e87d61f7c12f85618a51947d91bc59923d2d858d3c0e639,bfc93afa119e248bad2e2ec7baece03ba0df5a03cb30ff550cb8076fb01043d1,642874,1,0,72613,103.3857650756836,51.30692672729492,429.0665283203125,147.9767608642578,15,dataset/masks_binary/green_immature/20260430_105815.png,480835,15,4.006958333333333,1,dataset/masks_binary/pale_pink/20260430_105815.png,50254,1,0.41878333333333334,2,dataset/masks_binary/pink_turns_purple/20260430_105815.png,66706,3,0.5558833333333333,1,dataset/masks_binary/fully_ripe/20260430_105815.png,45080,1,0.3756666666666667,0,dataset/masks_binary/over_ripe/20260430_105815.png,0,0,0.0
20260430_105825,20260430_105825.jpg,train,dataset/images/20260430_105825.jpg,dataset/masks_semantic/20260430_105825.png,dataset/masks_overall/20260430_105825.png,3000,4000,10,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:58:25,3291050,3233813,95613671db525b4d549867f3037b4a0117df068a58ffe2761c786495e917cb2c,6148a47a634b54fc3cf6ad9cefd0eebec5dec644f46753398dded36a4fba1772,224896,0,0,35754,107.44449615478516,54.969078063964844,642.5921020507812,123.29107666015625,2,dataset/masks_binary/green_immature/20260430_105825.png,16961,2,0.14134166666666667,0,dataset/masks_binary/pale_pink/20260430_105825.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_105825.png,25033,1,0.20860833333333334,7,dataset/masks_binary/fully_ripe/20260430_105825.png,182902,8,1.5241833333333332,0,dataset/masks_binary/over_ripe/20260430_105825.png,0,0,0.0
20260430_105831,20260430_105831.jpg,train,dataset/images/20260430_105831.jpg,dataset/masks_semantic/20260430_105831.png,dataset/masks_overall/20260430_105831.png,3000,4000,17,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:58:31,3196908,3095436,97db6fc9ccc97f1e420692ce0aa43df01211f0e323acb959d4d4decb910612d7,bb7ccfa0b644207c0f220b3c729ec520637422a4c5d9f8d841976e4c47e70070,372342,5,0,53547,105.3033676147461,55.410892486572266,428.987548828125,110.44904327392578,10,dataset/masks_binary/green_immature/20260430_105831.png,147140,10,1.2261666666666666,0,dataset/masks_binary/pale_pink/20260430_105831.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_105831.png,51722,1,0.4310166666666667,6,dataset/masks_binary/fully_ripe/20260430_105831.png,173485,6,1.4457083333333334,0,dataset/masks_binary/over_ripe/20260430_105831.png,0,0,0.0
20260430_105836,20260430_105836.jpg,train,dataset/images/20260430_105836.jpg,dataset/masks_semantic/20260430_105836.png,dataset/masks_overall/20260430_105836.png,3000,4000,33,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:58:36,3878648,3982659,fd22084910483ec5ae77629f6a299568af21bf66a64b99f9e7b435f4784f36e7,20d57e01cfc6c4eeb4cbe397a80dc59380b440d0ac0691589ad117a2408105b9,302148,4,0,70037,106.8388442993164,48.617210388183594,1531.3394775390625,155.1402587890625,27,dataset/masks_binary/green_immature/20260430_105836.png,193870,28,1.6155833333333334,0,dataset/masks_binary/pale_pink/20260430_105836.png,0,0,0.0,3,dataset/masks_binary/pink_turns_purple/20260430_105836.png,73953,3,0.616275,3,dataset/masks_binary/fully_ripe/20260430_105836.png,34329,3,0.286075,0,dataset/masks_binary/over_ripe/20260430_105836.png,0,0,0.0
20260430_105845,20260430_105845.jpg,train,dataset/images/20260430_105845.jpg,dataset/masks_semantic/20260430_105845.png,dataset/masks_overall/20260430_105845.png,3000,4000,30,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:58:45,4060569,4238342,8a17418f045137350499220f4c075b7666af5619d3eebb784637b14a937685ed,acce8001461a0076de3b4faf5e95cff931610f91cf7de61e5847bd879dee9c08,233978,0,0,48320,111.20230865478516,54.551509857177734,1812.2008056640625,138.51585388183594,19,dataset/masks_binary/green_immature/20260430_105845.png,114314,23,0.9526166666666667,1,dataset/masks_binary/pale_pink/20260430_105845.png,33299,1,0.2774916666666667,0,dataset/masks_binary/pink_turns_purple/20260430_105845.png,0,0,0.0,10,dataset/masks_binary/fully_ripe/20260430_105845.png,86365,10,0.7197083333333333,0,dataset/masks_binary/over_ripe/20260430_105845.png,0,0,0.0
20260430_105849,20260430_105849.jpg,val,dataset/images/20260430_105849.jpg,dataset/masks_semantic/20260430_105849.png,dataset/masks_overall/20260430_105849.png,3000,4000,10,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:58:49,3560778,3598565,d00dd516989a14e38bb8ca98322fdb4159968cd979a022e7a1b5c775584897a2,7055094a5e6d6f5588a3a64e4f046e2d3e47c001ee599b42601f0c78a8a377b2,293708,6,0,35647,105.70819091796875,49.4111328125,1011.1668090820312,117.33634185791016,7,dataset/masks_binary/green_immature/20260430_105849.png,164219,7,1.3684916666666667,1,dataset/masks_binary/pale_pink/20260430_105849.png,32690,1,0.2724166666666667,0,dataset/masks_binary/pink_turns_purple/20260430_105849.png,0,0,0.0,2,dataset/masks_binary/fully_ripe/20260430_105849.png,96805,2,0.8067083333333334,0,dataset/masks_binary/over_ripe/20260430_105849.png,0,0,0.0
20260430_105850,20260430_105850.jpg,train,dataset/images/20260430_105850.jpg,dataset/masks_semantic/20260430_105850.png,dataset/masks_overall/20260430_105850.png,3000,4000,5,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:58:51,3264496,3101314,6e8f068532dca5ae3f48ea8ea2013343da6b1ad77217fef3bcbabae2c1308e97,126a15d67cffaf76a69614582d0e1a5256486fc5c6e8b2a98302d2df4bf94cca,159801,0,0,19771,112.82608032226562,42.33494186401367,177.16090393066406,141.2558135986328,2,dataset/masks_binary/green_immature/20260430_105850.png,52421,2,0.43684166666666663,0,dataset/masks_binary/pale_pink/20260430_105850.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_105850.png,51490,1,0.4290833333333333,2,dataset/masks_binary/fully_ripe/20260430_105850.png,55890,2,0.46575,0,dataset/masks_binary/over_ripe/20260430_105850.png,0,0,0.0
20260430_105854,20260430_105854.jpg,val,dataset/images/20260430_105854.jpg,dataset/masks_semantic/20260430_105854.png,dataset/masks_overall/20260430_105854.png,3000,4000,12,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:58:54,3021833,3024504,55eae03825339446bcc6056031cfd76bd46d3586f58b5474bd27aa1649560c5b,9275ddf7f8106e8be9575cc224f1d0130cbd17906cddc6f715aa6076c2c98e98,139084,0,0,29695,114.7718276977539,47.44733428955078,605.2581176757812,139.31031799316406,7,dataset/masks_binary/green_immature/20260430_105854.png,59467,7,0.4955583333333334,0,dataset/masks_binary/pale_pink/20260430_105854.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_105854.png,22369,1,0.18640833333333331,4,dataset/masks_binary/fully_ripe/20260430_105854.png,57248,4,0.4770666666666667,0,dataset/masks_binary/over_ripe/20260430_105854.png,0,0,0.0
20260430_105859,20260430_105859.jpg,train,dataset/images/20260430_105859.jpg,dataset/masks_semantic/20260430_105859.png,dataset/masks_overall/20260430_105859.png,3000,4000,7,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:58:59,3427974,3369999,1dfc69297c56072322ac43fa7a70c2998e131f5ca85f152edbe6ceb29395246e,3902ed53db61be5d03105c0807931418064e5ab00984b4e0d8b8a6d97d17e2fa,150554,0,0,23320,108.45003509521484,47.7910041809082,779.522216796875,145.103271484375,5,dataset/masks_binary/green_immature/20260430_105859.png,81841,5,0.6820083333333333,0,dataset/masks_binary/pale_pink/20260430_105859.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_105859.png,38648,1,0.32206666666666667,1,dataset/masks_binary/fully_ripe/20260430_105859.png,30065,1,0.25054166666666666,0,dataset/masks_binary/over_ripe/20260430_105859.png,0,0,0.0
20260430_105906,20260430_105906.jpg,train,dataset/images/20260430_105906.jpg,dataset/masks_semantic/20260430_105906.png,dataset/masks_overall/20260430_105906.png,3000,4000,38,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:59:05,3214059,3101727,c7ea7d923b9f2786cb9b8f00d260cfa0dca3bdc54f4b868c9a7a55d729246d30,a6e6f3751e2911a6f78009a281194c38dd763e84a3e902d44b17923dc98bb968,601910,3,0,107952,107.2892837524414,58.182395935058594,462.4335021972656,118.88821411132812,25,dataset/masks_binary/green_immature/20260430_105906.png,370044,25,3.0837,2,dataset/masks_binary/pale_pink/20260430_105906.png,43837,2,0.36530833333333335,0,dataset/masks_binary/pink_turns_purple/20260430_105906.png,0,0,0.0,11,dataset/masks_binary/fully_ripe/20260430_105906.png,188032,11,1.5669333333333333,0,dataset/masks_binary/over_ripe/20260430_105906.png,0,0,0.0
20260430_105916,20260430_105916.jpg,train,dataset/images/20260430_105916.jpg,dataset/masks_semantic/20260430_105916.png,dataset/masks_overall/20260430_105916.png,3000,4000,17,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:59:17,3253091,3314520,ee445751fc7adb5d557d9eb48dd3cc28cfd305f5ee94bdf1827a853ecfe13893,9c526e4dd9361ae6b330fd9144cff0437f55dbd216a73122ceff7740ed4d5e62,403548,13,0,54178,112.64520263671875,46.36964797973633,796.2492065429688,154.05413818359375,9,dataset/masks_binary/green_immature/20260430_105916.png,151070,9,1.2589166666666667,0,dataset/masks_binary/pale_pink/20260430_105916.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_105916.png,38347,1,0.31955833333333333,7,dataset/masks_binary/fully_ripe/20260430_105916.png,214144,8,1.7845333333333335,0,dataset/masks_binary/over_ripe/20260430_105916.png,0,0,0.0
20260430_105922,20260430_105922.jpg,train,dataset/images/20260430_105922.jpg,dataset/masks_semantic/20260430_105922.png,dataset/masks_overall/20260430_105922.png,3000,4000,30,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:59:23,3381769,3313812,ab07742e5b83e48a8355bf339749b0565a359f622f61e7e192b58fca25081997,2c6e255976c784b58edd81819b11b6051bc7bf754642582bce02876315aeb888,707148,0,0,103490,101.80072021484375,48.40956115722656,578.3179321289062,115.21244049072266,21,dataset/masks_binary/green_immature/20260430_105922.png,357739,32,2.981158333333333,0,dataset/masks_binary/pale_pink/20260430_105922.png,0,0,0.0,0,dataset/masks_binary/pink_turns_purple/20260430_105922.png,0,0,0.0,9,dataset/masks_binary/fully_ripe/20260430_105922.png,349409,9,2.9117416666666665,0,dataset/masks_binary/over_ripe/20260430_105922.png,0,0,0.0
20260430_105926,20260430_105926.jpg,test,dataset/images/20260430_105926.jpg,dataset/masks_semantic/20260430_105926.png,dataset/masks_overall/20260430_105926.png,3000,4000,52,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:59:26,3209430,3223465,a41531d678f637f8b09f7e1d6d9fefd98242d01c84815f4ed809a08da88a4cda,82cbfd547a0a7f182955b28043dccacb43ee3a6d95918c269a886c207f1f35e0,488223,4,0,111048,111.8874740600586,53.1993293762207,1176.5494384765625,141.58543395996094,35,dataset/masks_binary/green_immature/20260430_105926.png,246630,35,2.05525,0,dataset/masks_binary/pale_pink/20260430_105926.png,0,0,0.0,2,dataset/masks_binary/pink_turns_purple/20260430_105926.png,13796,2,0.11496666666666666,15,dataset/masks_binary/fully_ripe/20260430_105926.png,227795,18,1.8982916666666665,0,dataset/masks_binary/over_ripe/20260430_105926.png,0,0,0.0
20260430_105930,20260430_105930.jpg,train,dataset/images/20260430_105930.jpg,dataset/masks_semantic/20260430_105930.png,dataset/masks_overall/20260430_105930.png,3000,4000,49,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:59:30,3192113,3078988,9601abf5581c67e127df212bb344d5baf05fdd570fe30fcc270dd41ac6193007,cc586ff77bd4f0621a0dcd2e37af7a0cf2e35f233287ea49e8b07a873d828a3a,565403,1,0,113471,108.44930267333984,56.07616424560547,427.2599182128906,114.84610748291016,44,dataset/masks_binary/green_immature/20260430_105930.png,345962,44,2.883016666666667,0,dataset/masks_binary/pale_pink/20260430_105930.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_105930.png,32888,1,0.2740666666666667,4,dataset/masks_binary/fully_ripe/20260430_105930.png,186554,5,1.5546166666666665,0,dataset/masks_binary/over_ripe/20260430_105930.png,0,0,0.0
20260430_105937,20260430_105937.jpg,train,dataset/images/20260430_105937.jpg,dataset/masks_semantic/20260430_105937.png,dataset/masks_overall/20260430_105937.png,3000,4000,53,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:59:37,3237716,3159554,90e3177475aa9d57876df51a6538cc0416af0ac633a5fcb56540a92f391ce54f,e67159658ab0405bc0da52338765f266130fb6448e02e655b9606d25e6fe3be6,840617,4,0,147987,97.6431655883789,53.27921676635742,604.9188842773438,139.14187622070312,33,dataset/masks_binary/green_immature/20260430_105937.png,382638,34,3.18865,2,dataset/masks_binary/pale_pink/20260430_105937.png,11801,2,0.09834166666666667,0,dataset/masks_binary/pink_turns_purple/20260430_105937.png,0,0,0.0,18,dataset/masks_binary/fully_ripe/20260430_105937.png,446182,20,3.718183333333333,0,dataset/masks_binary/over_ripe/20260430_105937.png,0,0,0.0
20260430_105941,20260430_105941.jpg,train,dataset/images/20260430_105941.jpg,dataset/masks_semantic/20260430_105941.png,dataset/masks_overall/20260430_105941.png,3000,4000,21,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:59:41,3753611,3759426,fd6a49a8a90212352bc16b9bdffeeeafb419b5d45cd00d18ee74141d4e6cbcb6,f2417f2d31b6ac84022423cdec486beaa3a6ccb1de5ad85454e60a3ccce4da6a,263333,0,0,50189,108.11297607421875,45.298519134521484,926.2536010742188,158.5404510498047,16,dataset/masks_binary/green_immature/20260430_105941.png,127613,27,1.0634416666666666,2,dataset/masks_binary/pale_pink/20260430_105941.png,37758,2,0.31465,0,dataset/masks_binary/pink_turns_purple/20260430_105941.png,0,0,0.0,3,dataset/masks_binary/fully_ripe/20260430_105941.png,97962,4,0.81635,0,dataset/masks_binary/over_ripe/20260430_105941.png,0,0,0.0
20260430_105946,20260430_105946.jpg,train,dataset/images/20260430_105946.jpg,dataset/masks_semantic/20260430_105946.png,dataset/masks_overall/20260430_105946.png,3000,4000,44,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 10:59:46,3800271,3822816,6cd6b78d4801b5d12a679eb3ac9d0695d267cde657886a460701a8835ab4e6ed,6d9b59be501a49fa33feee537d6b29246250319bfe9ac9ace9a6bf5a363eddb8,623654,0,0,117581,104.4974365234375,51.429725646972656,1009.03466796875,133.7895050048828,35,dataset/masks_binary/green_immature/20260430_105946.png,484582,37,4.0381833333333335,0,dataset/masks_binary/pale_pink/20260430_105946.png,0,0,0.0,3,dataset/masks_binary/pink_turns_purple/20260430_105946.png,60300,3,0.5025,6,dataset/masks_binary/fully_ripe/20260430_105946.png,78772,7,0.6564333333333333,0,dataset/masks_binary/over_ripe/20260430_105946.png,0,0,0.0
20260430_110000,20260430_110000.jpg,train,dataset/images/20260430_110000.jpg,dataset/masks_semantic/20260430_110000.png,dataset/masks_overall/20260430_110000.png,3000,4000,14,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:00:00,3173727,3092646,a44a9d5d37a8de66bb8fff879cb8bc3b2f088ce913f4dc19735a302c87fba6c4,bbc42833ca85a0f0a43e0e40e705eb10ef1d451d8a52182592318c2f73fecce8,232371,3,0,39190,123.49820709228516,67.02196502685547,569.2158813476562,85.5533447265625,8,dataset/masks_binary/green_immature/20260430_110000.png,79704,8,0.6642,0,dataset/masks_binary/pale_pink/20260430_110000.png,0,0,0.0,0,dataset/masks_binary/pink_turns_purple/20260430_110000.png,0,0,0.0,6,dataset/masks_binary/fully_ripe/20260430_110000.png,152670,6,1.2722499999999999,0,dataset/masks_binary/over_ripe/20260430_110000.png,0,0,0.0
20260430_110014,20260430_110014.jpg,train,dataset/images/20260430_110014.jpg,dataset/masks_semantic/20260430_110014.png,dataset/masks_overall/20260430_110014.png,3000,4000,30,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:00:14,4162669,4291960,9f337fccdce8ca5f59e81b751e2f4588aa191715f42a3c61c8a074aafb723d9f,b8f23c567f75f5730c58de144a41e8358f065a3883482f3ead3fcb40928a733e,422454,20,0,76582,101.56057739257812,45.85025405883789,1250.6185302734375,147.9116668701172,23,dataset/masks_binary/green_immature/20260430_110014.png,228547,24,1.9045583333333334,1,dataset/masks_binary/pale_pink/20260430_110014.png,28576,1,0.23813333333333334,0,dataset/masks_binary/pink_turns_purple/20260430_110014.png,0,0,0.0,6,dataset/masks_binary/fully_ripe/20260430_110014.png,165351,6,1.377925,0,dataset/masks_binary/over_ripe/20260430_110014.png,0,0,0.0
20260430_110019,20260430_110019.jpg,train,dataset/images/20260430_110019.jpg,dataset/masks_semantic/20260430_110019.png,dataset/masks_overall/20260430_110019.png,3000,4000,37,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:00:19,3165973,3102439,0c16a43b31b1baacf010c7156ae1f87f5bb957216d676ad8c3fbdcf31e16ee9c,324d7147edcd36ff7d7cff89f5fea6e3e93d153430dea3933ddd63ad385c6cd1,317567,37,0,76903,104.9719467163086,60.88419723510742,667.2156372070312,103.86175537109375,21,dataset/masks_binary/green_immature/20260430_110019.png,126835,21,1.0569583333333334,1,dataset/masks_binary/pale_pink/20260430_110019.png,18245,1,0.15204166666666666,2,dataset/masks_binary/pink_turns_purple/20260430_110019.png,22769,2,0.18974166666666667,13,dataset/masks_binary/fully_ripe/20260430_110019.png,149733,14,1.2477749999999999,0,dataset/masks_binary/over_ripe/20260430_110019.png,0,0,0.0
20260430_110022,20260430_110022.jpg,train,dataset/images/20260430_110022.jpg,dataset/masks_semantic/20260430_110022.png,dataset/masks_overall/20260430_110022.png,3000,4000,40,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:00:22,3283569,3234624,aacc7d3a5ef7d4093da76c493a0c799ca146519fae93a813e5c31ae3f1df8e15,a967769cdbe277a8c27bf6adbac6af0acc2031cf0bad323adc4f251234f0f42f,498692,32,0,103939,104.65352630615234,59.59502029418945,792.994873046875,105.41133880615234,20,dataset/masks_binary/green_immature/20260430_110022.png,191681,20,1.5973416666666667,2,dataset/masks_binary/pale_pink/20260430_110022.png,45209,2,0.3767416666666667,1,dataset/masks_binary/pink_turns_purple/20260430_110022.png,4625,1,0.03854166666666667,17,dataset/masks_binary/fully_ripe/20260430_110022.png,257205,23,2.1433750000000003,0,dataset/masks_binary/over_ripe/20260430_110022.png,0,0,0.0
20260430_110027,20260430_110027.jpg,test,dataset/images/20260430_110027.jpg,dataset/masks_semantic/20260430_110027.png,dataset/masks_overall/20260430_110027.png,3000,4000,13,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:00:27,3501147,3409252,55250746d13d779e01178514c9d82320f584b187d4399a0e6cb30c3b89fa33e9,1d71dae8463e2df37aa498ea8eda3fb8f386087fa0ae9930e97cccf3f2c23392,341014,0,0,43824,106.5630111694336,48.60574722290039,538.2142944335938,158.69114685058594,12,dataset/masks_binary/green_immature/20260430_110027.png,280586,12,2.3382166666666664,0,dataset/masks_binary/pale_pink/20260430_110027.png,0,0,0.0,0,dataset/masks_binary/pink_turns_purple/20260430_110027.png,0,0,0.0,1,dataset/masks_binary/fully_ripe/20260430_110027.png,60428,1,0.5035666666666666,0,dataset/masks_binary/over_ripe/20260430_110027.png,0,0,0.0
20260430_110031,20260430_110031.jpg,train,dataset/images/20260430_110031.jpg,dataset/masks_semantic/20260430_110031.png,dataset/masks_overall/20260430_110031.png,3000,4000,22,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:00:31,3519823,3522510,caddd35ceea420ae0dc623a9f9f692e4009886e4514c45f598a4a871095a38c0,6d3c26f37dec69aa9da9d9f73a9c72432a3d9d59df11f214dfb0c2e092331b75,275375,0,0,53464,105.3056869506836,55.7674446105957,867.3392944335938,121.19547271728516,18,dataset/masks_binary/green_immature/20260430_110031.png,163675,19,1.3639583333333334,0,dataset/masks_binary/pale_pink/20260430_110031.png,0,0,0.0,0,dataset/masks_binary/pink_turns_purple/20260430_110031.png,0,0,0.0,4,dataset/masks_binary/fully_ripe/20260430_110031.png,111700,4,0.9308333333333333,0,dataset/masks_binary/over_ripe/20260430_110031.png,0,0,0.0
